userId,equipmentId,categoryId,rating
6799efc04cdea7cacc1eb066,67a36a3cafa12e00c89b5779,67a36145da651203f0063167,3
67a752daa4d20a323e34f090,67a2f12abf9f5581d325b37b,67a36194da651203f0063173,3
67a752b5a4d20a323e34f08d,67a36a3cafa12e00c89b5779,67a36194da651203f0063173,4
67a75378a4d20a323e34f09b,67a363c3da651203f00631ac,67a36194da651203f0063173,2
6799efc04cdea7cacc1eb066,67a365ec7d635e1eac849085,6799e4744ed7b7945257ee0c,3
67a75295a4d20a323e34f08a,67a363c3da651203f00631ac,67a3615bda651203f006316a,2
67a752b5a4d20a323e34f08d,67a36b58afa12e00c89b577d,6799e4674ed7b7945257ee09,1
67a753e5a4d20a323e34f09e,679b53ba17fca2c652426291,67a3615bda651203f006316a,3
04920539cbc24033ad37b9e2,679b540e17fca2c652426303,67a3617fda651203f0063170,3
88050233825d436db776209c,679b4d36446604c0bd09703f,67a36194da651203f0063173,4
2ccfad0ddd464ad99fa121b4,67a363c3da651203f00631ac,67a36145da651203f0063167,2
c71874513deb442782f08d2b,67a363c3da651203f00631ac,67a36145da651203f0063167,2
88ff46fec97d4f4faa7bd76d,67a36a3cafa12e00c89b5779,67a36194da651203f0063173,1
5d3c77a77de64857a3874cdb,67a36b58afa12e00c89b577d,6799e4674ed7b7945257ee09,2
dd0fd8115dcc4480a24df696,67a36b58afa12e00c89b577d,67a3615bda651203f006316a,3
2c52e9488f17476387df9333,679c994806bc99d191a368d0,6799e4874ed7b7945257ee12,4
b1993b38ee5140bbb73281fc,67a2f12abf9f5581d325b37b,6799e47f4ed7b7945257ee0f,3
869d74b85ddb4843a0ae4603,67a3692cafa12e00c89b5775,67a3615bda651203f006316a,3
f71e15e453b349a787092af1,67a36b58afa12e00c89b577d,67a3616ada651203f006316d,2
90969584b2344c2fb420abc6,67a3692cafa12e00c89b5775,67a3615bda651203f006316a,4
7a879e48b80a49c8988402fe,67a365ec7d635e1eac849085,6799e4674ed7b7945257ee09,3
b0cfdbd9789640e9a720e7d4,679c994806bc99d191a368d0,67a36145da651203f0063167,5
76b170683d934321a189a102,679b540e17fca2c652426303,6799e4744ed7b7945257ee0c,4
827563618a354593b685c7f0,67a363c3da651203f00631ac,6799e4744ed7b7945257ee0c,2
998e555654b44984a8986819,679b53ba17fca2c652426291,67a3617fda651203f0063170,3
c7f60c4a2d01413e8a26405f,67a2f12abf9f5581d325b37b,67a3615bda651203f006316a,3
4a9017e16b2d4850add8a892,679b53ba17fca2c652426291,6799e4744ed7b7945257ee0c,3
873b0c445ab04c22b6b9866e,67a3692cafa12e00c89b5775,67a3617fda651203f0063170,5
4e5d7d79475e4f3696efb638,67a36b58afa12e00c89b577d,67a3615bda651203f006316a,3
b70b4c8d309345a38242b9ea,67a3692cafa12e00c89b5775,6799e4874ed7b7945257ee12,1
44b800b95e5d457cbae672d3,67a363c3da651203f00631ac,67a3616ada651203f006316d,3
6d8ccd8c8c48424e9529b243,67a36a3cafa12e00c89b5779,67a3617fda651203f0063170,2
b5efefef631a428886f4c3e3,67a36b58afa12e00c89b577d,6799e4874ed7b7945257ee12,4
aedbc681fabd4d7697ddca47,67a3692cafa12e00c89b5775,6799e4744ed7b7945257ee0c,2
8bbc294613fc4717b9c34287,679b4d36446604c0bd09703f,6799e4874ed7b7945257ee12,5
119c15b3f9bf4cf283132c0d,67a363c3da651203f00631ac,6799e4874ed7b7945257ee12,2
b04d1f31b4e64e71b6a05ad8,67a365ec7d635e1eac849085,67a3617fda651203f0063170,2
f492dbf5be6542d791188b1e,679b4d36446604c0bd09703f,67a36145da651203f0063167,4
bb25030d6273450ea145c8ba,679c994806bc99d191a368d0,6799e4874ed7b7945257ee12,2
5d43fb0747634c88b4b51264,679b4d36446604c0bd09703f,6799e4874ed7b7945257ee12,5
f80720d2ed5a42589d9836b6,67a365ec7d635e1eac849085,67a36194da651203f0063173,3
7316212ababa4614a5432996,67a36b58afa12e00c89b577d,67a3616ada651203f006316d,2
9aa225d5611242efbad1ba97,67a36a3cafa12e00c89b5779,67a36194da651203f0063173,4
63ecd94aea304c27b9168816,67a363c3da651203f00631ac,6799e4744ed7b7945257ee0c,3
98862f79274343aaa0cfdbe6,67a3692cafa12e00c89b5775,67a3615bda651203f006316a,1
d6ac9498e0f64f289d638c47,67a365ec7d635e1eac849085,67a3615bda651203f006316a,4
97449efd8cf8437f80063318,679b53ba17fca2c652426291,6799e4874ed7b7945257ee12,2
8700f236dd3445288809fcc0,67a2f12abf9f5581d325b37b,67a36194da651203f0063173,3
3d88b997508a4d468fa9b22e,67a365ec7d635e1eac849085,67a36145da651203f0063167,2
9fca8bd8b5644713af289f5e,679c994806bc99d191a368d0,67a3615bda651203f006316a,4
e332ba788f0c43cca00ad5bd,67a3692cafa12e00c89b5775,67a3616ada651203f006316d,4
d92d6e6a17e5455ba6494141,679b4d36446604c0bd09703f,67a3616ada651203f006316d,1
382ba60dfb79439f96e35c45,679b540e17fca2c652426303,6799e47f4ed7b7945257ee0f,3
db58aa223d6c4c0da1397ff1,679b53ba17fca2c652426291,67a3615bda651203f006316a,3
11fc7b30a6a64d60b9c4d383,679b53ba17fca2c652426291,6799e47f4ed7b7945257ee0f,2
529367aa99c64876b7083726,679b53ba17fca2c652426291,6799e4674ed7b7945257ee09,2
6c2bbcb1a39943299b2c52ec,67a365ec7d635e1eac849085,67a3615bda651203f006316a,3
3adfa50176104781b9639470,67a36a3cafa12e00c89b5779,67a36194da651203f0063173,4
69044f1b5f7b4925bd02a0fa,67a36b58afa12e00c89b577d,67a36194da651203f0063173,5
ae9aae3e71ec4b2496d51356,679b4d36446604c0bd09703f,6799e4744ed7b7945257ee0c,5
3239e62e9c91434681ab1ef9,67a36a3cafa12e00c89b5779,67a36145da651203f0063167,3
2b044cb6fc3e4bd884006060,67a363c3da651203f00631ac,67a36145da651203f0063167,2
e2b00bc6cd4c484c82c63379,679c994806bc99d191a368d0,6799e4744ed7b7945257ee0c,1
98a30086b8ac49fbaf06ac55,67a3692cafa12e00c89b5775,67a3615bda651203f006316a,2
230a63fd69cd43478f1f529f,679b540e17fca2c652426303,6799e4674ed7b7945257ee09,2
e12385b52c5047b3bc5aad52,67a363c3da651203f00631ac,67a3616ada651203f006316d,3
859f992ee44c444ba9e6a10d,67a2f12abf9f5581d325b37b,67a3615bda651203f006316a,5
1d364db6fc6f41ea91bce3d2,67a3692cafa12e00c89b5775,67a3615bda651203f006316a,4
d5bd30ca698a4bf2ad5e47e3,67a36b58afa12e00c89b577d,67a36194da651203f0063173,3
b76a7c8c4a1149bda5c33a44,679b4d36446604c0bd09703f,6799e4744ed7b7945257ee0c,4
4d5d393dd3944756891bf8ca,679b53ba17fca2c652426291,67a3616ada651203f006316d,2
26403fc803fe4bd498048be9,67a365ec7d635e1eac849085,67a36145da651203f0063167,1
c5778a647eb0483dbe5cfa74,67a363c3da651203f00631ac,67a3617fda651203f0063170,1
0d489f921b0f4e3897ddbce2,679b53ba17fca2c652426291,6799e4674ed7b7945257ee09,3
bf25dbe2128c41d3a02141c3,67a363c3da651203f00631ac,67a36194da651203f0063173,2
c1187dfbb35940f59180dc7a,679b4d36446604c0bd09703f,67a36145da651203f0063167,5
48ca2d285e384c5f85532f5b,679b53ba17fca2c652426291,6799e4874ed7b7945257ee12,4
7187ab2d70e843248e989893,679b540e17fca2c652426303,67a3617fda651203f0063170,4
2e7df0f599254a9ebd6654a5,679c994806bc99d191a368d0,67a36194da651203f0063173,4
4a82045011ab402d881755b1,67a2f12abf9f5581d325b37b,67a3615bda651203f006316a,3
092901cd89554fafaba98284,67a363c3da651203f00631ac,67a36145da651203f0063167,3
f58f294457094cbf8ba610aa,67a363c3da651203f00631ac,67a3617fda651203f0063170,2
78f1f769f039422a8e9cef9f,679c994806bc99d191a368d0,67a36145da651203f0063167,5
58acd598dc37485c91bd5999,679b4d36446604c0bd09703f,67a36194da651203f0063173,4
ffea7224b72c48058fcbfd26,679c994806bc99d191a368d0,67a3615bda651203f006316a,3
84b2009680d34daea0cfaf7f,679b540e17fca2c652426303,6799e4674ed7b7945257ee09,1
dc9e0f962eaa419fbc3d4113,67a365ec7d635e1eac849085,67a36145da651203f0063167,3
5ecb92188a60450daf99b08e,679b4d36446604c0bd09703f,67a3616ada651203f006316d,1
fb3f167e8a254321a82f9771,679c994806bc99d191a368d0,67a36194da651203f0063173,2
e5408ffeb7804f8c8cb48e3e,67a3692cafa12e00c89b5775,67a3617fda651203f0063170,5
69f83f51aace45f1b8dba107,679c994806bc99d191a368d0,67a36194da651203f0063173,5
acfe38bf40704f64aba2110e,67a3692cafa12e00c89b5775,6799e4874ed7b7945257ee12,3
55af9b5fa3894fdbb0569b97,67a365ec7d635e1eac849085,67a36194da651203f0063173,2
b2c59047e0544953afd536ee,67a2f12abf9f5581d325b37b,67a3617fda651203f0063170,3
e77f521b2eed496a9cb0b49b,679b53ba17fca2c652426291,6799e4874ed7b7945257ee12,2
c5f6d3f84cac4c69ae9a9268,679c994806bc99d191a368d0,6799e4674ed7b7945257ee09,1
c4adc70c6081435888f2c655,67a363c3da651203f00631ac,67a36145da651203f0063167,2
38f93683d2434bec896b0290,679c994806bc99d191a368d0,6799e47f4ed7b7945257ee0f,1
00bba0bc4d5646ddaeec2dae,679c994806bc99d191a368d0,6799e4874ed7b7945257ee12,3
85177bc165c54e45af4a6851,67a365ec7d635e1eac849085,67a3617fda651203f0063170,2
cb8959d2e9c543a688b80c06,67a36a3cafa12e00c89b5779,67a36145da651203f0063167,3
4499ff2d456943e7840be6ac,67a2f12abf9f5581d325b37b,67a36194da651203f0063173,3
544046595f5a4c03a88af416,67a36a3cafa12e00c89b5779,67a36194da651203f0063173,4
c71ebb0a54314481b8d3ab60,67a363c3da651203f00631ac,67a36194da651203f0063173,2
c32cd2c0a48840cbbdc32964,67a365ec7d635e1eac849085,6799e4744ed7b7945257ee0c,3
5e7fd416de5743ff8a4653a9,67a363c3da651203f00631ac,67a3615bda651203f006316a,2
f629c0a51b6e41928cdbf521,67a36b58afa12e00c89b577d,6799e4674ed7b7945257ee09,1
fde46523bc874899bd527141,679b53ba17fca2c652426291,67a3615bda651203f006316a,3
aedd6c1aaef54b249ff8e7ee,679b540e17fca2c652426303,67a3617fda651203f0063170,3
98cba77189ac46e0b94eddc1,679b4d36446604c0bd09703f,67a36194da651203f0063173,4
756e5ee712e940ccbfa5798e,67a363c3da651203f00631ac,67a36145da651203f0063167,2
a0369a058024472596cf4a0c,67a363c3da651203f00631ac,67a36145da651203f0063167,2
9f23faac59ae4941b0834540,67a36a3cafa12e00c89b5779,67a36194da651203f0063173,1
0f8ac9ffc5024a27b2203b44,67a36b58afa12e00c89b577d,6799e4674ed7b7945257ee09,2
2af2913d81d6420c94618425,67a36b58afa12e00c89b577d,67a3615bda651203f006316a,3
d2a7dc0c41554d91b1320aa1,679c994806bc99d191a368d0,6799e4874ed7b7945257ee12,4
f0cb75c5dbe3457a9ed4f88f,67a2f12abf9f5581d325b37b,6799e47f4ed7b7945257ee0f,3
5e960f05e25f4cb89041fbeb,67a3692cafa12e00c89b5775,67a3615bda651203f006316a,3
143bfd1090da45fc9cb05777,67a36b58afa12e00c89b577d,67a3616ada651203f006316d,2
e420412b37094233b0c1e12a,67a3692cafa12e00c89b5775,67a3615bda651203f006316a,4
abd2d83d4c7844da96c91503,67a365ec7d635e1eac849085,6799e4674ed7b7945257ee09,3
7714ce1ab60647cc91fd65ae,679c994806bc99d191a368d0,67a36145da651203f0063167,5
83c7edae82cd4cdc97dbde75,679b540e17fca2c652426303,6799e4744ed7b7945257ee0c,4
67a752f9a4d20a323e34f093,67a363c3da651203f00631ac,6799e4744ed7b7945257ee0c,2
a9c87bdd11bb4fa285ef8b4a,679b53ba17fca2c652426291,67a3617fda651203f0063170,3
e3a3d2f39d384be7acd12485,67a2f12abf9f5581d325b37b,67a3615bda651203f006316a,3
b45b08acb19c4f548286494e,679b53ba17fca2c652426291,6799e4744ed7b7945257ee0c,3
4c713fef0ed14af49684a64c,67a3692cafa12e00c89b5775,67a3617fda651203f0063170,5
b0adce6315b5410ea60b9eb9,67a36b58afa12e00c89b577d,67a3615bda651203f006316a,3
1239beba846c4f56ac926102,67a3692cafa12e00c89b5775,6799e4874ed7b7945257ee12,1
3ff0bb36af3c4486a5e492cb,67a363c3da651203f00631ac,67a3616ada651203f006316d,3
df395658de824fd7a778da31,67a36a3cafa12e00c89b5779,67a3617fda651203f0063170,2
257a026ca8994b9285b5fa1b,67a36b58afa12e00c89b577d,6799e4874ed7b7945257ee12,4
7d879de4e66a4ada9474026c,67a3692cafa12e00c89b5775,6799e4744ed7b7945257ee0c,2
679c4a26ccf9d35b18a7db13,679b4d36446604c0bd09703f,6799e4874ed7b7945257ee12,5
c7f792e3de36493b9256a9f8,67a363c3da651203f00631ac,6799e4874ed7b7945257ee12,2
fcc98f3927434f12acebef02,67a365ec7d635e1eac849085,67a3617fda651203f0063170,2
240b7697d9604ac082f1f8b8,679b4d36446604c0bd09703f,67a36145da651203f0063167,4
ea2eb3977de2428c82ab8d6f,679c994806bc99d191a368d0,6799e4874ed7b7945257ee12,2
c022faad278c435cb76bff80,679b4d36446604c0bd09703f,6799e4874ed7b7945257ee12,5
f1ee44c9b45d435f8c5fcc18,67a365ec7d635e1eac849085,67a36194da651203f0063173,3
022e9a8df7b4474d8565add5,67a36b58afa12e00c89b577d,67a3616ada651203f006316d,2
380475c38ffd4ecdb495b918,67a36a3cafa12e00c89b5779,67a36194da651203f0063173,4
cbf94bce6b4f47c0abebd3e5,67a363c3da651203f00631ac,6799e4744ed7b7945257ee0c,3
2678916c4a874d4bbfb33df7,67a3692cafa12e00c89b5775,67a3615bda651203f006316a,1
82da743a32834090842c9e51,67a365ec7d635e1eac849085,67a3615bda651203f006316a,4
3e23544d039e49e19a28d118,679b53ba17fca2c652426291,6799e4874ed7b7945257ee12,2
b62c06b6f0eb42f0a47beb10,67a2f12abf9f5581d325b37b,67a36194da651203f0063173,3
d0479e288d734f8794ce6594,67a365ec7d635e1eac849085,67a36145da651203f0063167,2
5d2c128970d64bf49d75bd21,679c994806bc99d191a368d0,67a3615bda651203f006316a,4
a7a8f4404e0d455381ad9366,67a3692cafa12e00c89b5775,67a3616ada651203f006316d,4
dd20d974f3f84a34ad52c488,679b4d36446604c0bd09703f,67a3616ada651203f006316d,1
ece305fcd7d0483cac5c8a4b,679b540e17fca2c652426303,6799e47f4ed7b7945257ee0f,3
349e9493e6a34ad0b56f84b6,679b53ba17fca2c652426291,67a3615bda651203f006316a,3
a9274e9212ec40a693742c3f,679b53ba17fca2c652426291,6799e47f4ed7b7945257ee0f,2
624d259d8ca04f939fc22ac1,679b53ba17fca2c652426291,6799e4674ed7b7945257ee09,2
98461cd43bab4b23b04ff745,67a365ec7d635e1eac849085,67a3615bda651203f006316a,3
c2ae162996af435e9a6454cf,67a36a3cafa12e00c89b5779,67a36194da651203f0063173,4
d78211089b6b4db682c191d6,67a36b58afa12e00c89b577d,67a36194da651203f0063173,5
be6a3f3383c14db89003824b,679b4d36446604c0bd09703f,6799e4744ed7b7945257ee0c,5
e15382117c934055a80f6946,67a36a3cafa12e00c89b5779,67a36145da651203f0063167,3
191a54da473b43679d73a911,67a363c3da651203f00631ac,67a36145da651203f0063167,2
2bf6977ba4eb4348bd235a16,679c994806bc99d191a368d0,6799e4744ed7b7945257ee0c,1
dc7c01850f854cb18f18e0fe,67a3692cafa12e00c89b5775,67a3615bda651203f006316a,2
2a31e5a8d3c64d02898f12c8,679b540e17fca2c652426303,6799e4674ed7b7945257ee09,2
bb54650743e34a0eac4c5c0b,67a363c3da651203f00631ac,67a3616ada651203f006316d,3
af82e4d0c5fa4cf1b6011287,67a2f12abf9f5581d325b37b,67a3615bda651203f006316a,5
1dcef82cac084b1297a7ac14,67a3692cafa12e00c89b5775,67a3615bda651203f006316a,4
5d4c25b523a149bca5048bda,67a36b58afa12e00c89b577d,67a36194da651203f0063173,3
1c82b9e66760474782550555,679b4d36446604c0bd09703f,6799e4744ed7b7945257ee0c,4
c3d47a1880fc48f5b12a9498,679b53ba17fca2c652426291,67a3616ada651203f006316d,2
197bed812d2f4ddba48624bc,67a365ec7d635e1eac849085,67a36145da651203f0063167,1
031ce8b739ac4de99229dbe2,67a363c3da651203f00631ac,67a3617fda651203f0063170,1
32cf9297836d4e5c9e91c541,679b53ba17fca2c652426291,6799e4674ed7b7945257ee09,3
3972a60efe9040f49b6ff2ad,67a363c3da651203f00631ac,67a36194da651203f0063173,2
3e286f2737d34162af92fa12,679b4d36446604c0bd09703f,67a36145da651203f0063167,5
f508236e16d64608bfe86fb4,679b53ba17fca2c652426291,6799e4874ed7b7945257ee12,4
a0a8bd0a867d4213b45221e1,679b540e17fca2c652426303,67a3617fda651203f0063170,4
51bff7f6a7644bdbb4efe888,679c994806bc99d191a368d0,67a36194da651203f0063173,4
ddfe7490e9db43638b4281e9,67a2f12abf9f5581d325b37b,67a3615bda651203f006316a,3
8702b8f2e559423280b9aba5,67a363c3da651203f00631ac,67a36145da651203f0063167,3
fbaff4fe174f4395a4ab88f5,67a363c3da651203f00631ac,67a3617fda651203f0063170,2
cad260fffee34d6e867d975f,679c994806bc99d191a368d0,67a36145da651203f0063167,5
b7b4dc2a2a364908833889aa,679b4d36446604c0bd09703f,67a36194da651203f0063173,4
8ed1e98c65224884b3a61fc1,679c994806bc99d191a368d0,67a3615bda651203f006316a,3
f6fc6800eaf344d2a7ae81ab,679b540e17fca2c652426303,6799e4674ed7b7945257ee09,1
a46d5c6921f2449090f2cdf1,67a365ec7d635e1eac849085,67a36145da651203f0063167,3
d132ff04053f48cebf2ba8cc,679b4d36446604c0bd09703f,67a3616ada651203f006316d,1
433fe66f56b745a5a80dd6c2,679c994806bc99d191a368d0,67a36194da651203f0063173,2
1f52895317194ae8a24a3d4b,67a3692cafa12e00c89b5775,67a3617fda651203f0063170,5
96c9886322fa4015b3f6d03b,679c994806bc99d191a368d0,67a36194da651203f0063173,5
5e80ae6818944a29ae402d08,67a3692cafa12e00c89b5775,6799e4874ed7b7945257ee12,3
8f4799cb3d81485aa4d5b108,67a365ec7d635e1eac849085,67a36194da651203f0063173,2
2682d70fd2e6455486329e35,67a2f12abf9f5581d325b37b,67a3617fda651203f0063170,3
ca214356ec58466c941e7c46,679b53ba17fca2c652426291,6799e4874ed7b7945257ee12,2
af984d8a35914eb4ad94506b,679c994806bc99d191a368d0,6799e4674ed7b7945257ee09,1
af88b33c90ff48e8b0329d67,67a363c3da651203f00631ac,67a36145da651203f0063167,2
a0f0fc7975354ff8b3cc2c65,679c994806bc99d191a368d0,6799e47f4ed7b7945257ee0f,1
7354de110e1f4c57baf230cd,679c994806bc99d191a368d0,6799e4874ed7b7945257ee12,3
e41cf00ec2c24c74b994b8ce,67a365ec7d635e1eac849085,67a3617fda651203f0063170,2
09512f432dfb42109d027b82,67a36a3cafa12e00c89b5779,67a36145da651203f0063167,3
d84c7c8c14bb4a4eb1c58d0b,67a2f12abf9f5581d325b37b,67a36194da651203f0063173,3
